04-30-2024 18:10:31 RAM 9565/62841MB (lfb 2x4MB) SWAP 0/31421MB (cached 0MB) CPU [3%@729,3%@729,2%@729,1%@729,1%@729,12%@729,1%@729,10%@729,off,off,off,off] GR3D_FREQ 50% cpu@53.437C tboard@42.125C soc2@49.5C tdiode@46.875C soc0@49.312C gpu@51.093C tj@53.187C soc1@49.5C VDD_GPU_SOC 11567mW/11690mW VDD_CPU_CV 399mW/699mW VIN_SYS_5V0 7773mW/7861mW VDDQ_VDD2_1V8AO 2620mW/2614mW
04-30-2024 18:10:32 RAM 9565/62841MB (lfb 2x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,12%@729,0%@729,9%@729,off,off,off,off] GR3D_FREQ 84% cpu@53.156C tboard@42.125C soc2@49.562C tdiode@47C soc0@49.156C gpu@51.031C tj@53.156C soc1@49.375C VDD_GPU_SOC 11168mW/11689mW VDD_CPU_CV 398mW/698mW VIN_SYS_5V0 7773mW/7861mW VDDQ_VDD2_1V8AO 2620mW/2614mW
04-30-2024 18:10:33 RAM 9565/62841MB (lfb 2x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@729,13%@729,0%@729,9%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.5C tboard@42.125C soc2@49.5C tdiode@47.125C soc0@49.281C gpu@50.5C tj@53.187C soc1@49.5C VDD_GPU_SOC 11168mW/11688mW VDD_CPU_CV 399mW/698mW VIN_SYS_5V0 7773mW/7861mW VDDQ_VDD2_1V8AO 2520mW/2614mW
04-30-2024 18:10:34 RAM 9565/62841MB (lfb 2x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,12%@729,0%@729,9%@729,off,off,off,off] GR3D_FREQ 63% cpu@53.25C tboard@42.125C soc2@49.468C tdiode@46.875C soc0@49.125C gpu@51.125C tj@53.25C soc1@49.375C VDD_GPU_SOC 11168mW/11688mW VDD_CPU_CV 399mW/697mW VIN_SYS_5V0 7786mW/7861mW VDDQ_VDD2_1V8AO 2520mW/2614mW
04-30-2024 18:10:35 RAM 9565/62841MB (lfb 2x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,13%@729,0%@729,9%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.5C tboard@42.125C soc2@49.468C tdiode@47C soc0@49.375C gpu@50.937C tj@53.187C soc1@49.281C VDD_GPU_SOC 11168mW/11687mW VDD_CPU_CV 399mW/697mW VIN_SYS_5V0 7773mW/7861mW VDDQ_VDD2_1V8AO 2520mW/2613mW
04-30-2024 18:10:36 RAM 9558/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [3%@729,3%@729,0%@729,3%@729,1%@729,15%@729,1%@729,10%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.375C tboard@42.125C soc2@49.531C tdiode@47C soc0@49.187C gpu@51.562C tj@53.375C soc1@49.406C VDD_GPU_SOC 11572mW/11687mW VDD_CPU_CV 399mW/696mW VIN_SYS_5V0 7887mW/7861mW VDDQ_VDD2_1V8AO 2620mW/2613mW
04-30-2024 18:10:37 RAM 9558/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,8%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.187C tboard@42.125C soc2@49.5C tdiode@47C soc0@49.125C gpu@51.593C tj@53.187C soc1@49.312C VDD_GPU_SOC 11168mW/11686mW VDD_CPU_CV 398mW/696mW VIN_SYS_5V0 7786mW/7861mW VDDQ_VDD2_1V8AO 2620mW/2613mW
04-30-2024 18:10:38 RAM 9558/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [5%@1728,0%@1728,0%@1728,1%@1728,0%@729,14%@729,0%@729,5%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.281C tboard@42.125C soc2@49.562C tdiode@47C soc0@49.375C gpu@50.75C tj@53.125C soc1@49.468C VDD_GPU_SOC 11567mW/11686mW VDD_CPU_CV 398mW/696mW VIN_SYS_5V0 7786mW/7861mW VDDQ_VDD2_1V8AO 2520mW/2613mW
04-30-2024 18:10:39 RAM 9558/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [6%@729,0%@729,0%@729,0%@729,0%@729,11%@729,10%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.125C tboard@42.125C soc2@49.437C tdiode@47C soc0@49.125C gpu@50.562C tj@53.125C soc1@49.468C VDD_GPU_SOC 11168mW/11685mW VDD_CPU_CV 399mW/695mW VIN_SYS_5V0 7672mW/7860mW VDDQ_VDD2_1V8AO 2520mW/2613mW
04-30-2024 18:10:40 RAM 9558/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,9%@729,14%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.406C tboard@42.125C soc2@49.625C tdiode@47.125C soc0@49.343C gpu@51.343C tj@53.125C soc1@49.468C VDD_GPU_SOC 11168mW/11684mW VDD_CPU_CV 398mW/695mW VIN_SYS_5V0 7672mW/7860mW VDDQ_VDD2_1V8AO 2520mW/2613mW
04-30-2024 18:10:41 RAM 9565/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [4%@729,4%@729,3%@729,5%@729,0%@729,12%@729,4%@729,0%@729,off,off,off,off] GR3D_FREQ 87% cpu@53.281C tboard@42.125C soc2@49.468C tdiode@47.125C soc0@49.218C gpu@51.593C tj@53.281C soc1@49.312C VDD_GPU_SOC 11966mW/11684mW VDD_CPU_CV 398mW/694mW VIN_SYS_5V0 8089mW/7861mW VDDQ_VDD2_1V8AO 2721mW/2613mW
04-30-2024 18:10:42 RAM 9565/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,10%@729,2%@729,1%@729,0%@729,off,off,off,off] GR3D_FREQ 86% cpu@53.531C tboard@42.125C soc2@49.562C tdiode@46.875C soc0@49.375C gpu@51.187C tj@53.125C soc1@49.562C VDD_GPU_SOC 11966mW/11685mW VDD_CPU_CV 399mW/694mW VIN_SYS_5V0 8089mW/7861mW VDDQ_VDD2_1V8AO 2721mW/2613mW
04-30-2024 18:10:43 RAM 9565/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,10%@729,0%@729,1%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.312C tboard@42.125C soc2@49.531C tdiode@47.125C soc0@49.25C gpu@51.406C tj@53.312C soc1@49.406C VDD_GPU_SOC 12365mW/11686mW VDD_CPU_CV 398mW/693mW VIN_SYS_5V0 8190mW/7861mW VDDQ_VDD2_1V8AO 2822mW/2614mW
04-30-2024 18:10:44 RAM 9565/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,10%@729,0%@729,2%@729,0%@729,off,off,off,off] GR3D_FREQ 80% cpu@53.218C tboard@42.125C soc2@49.531C tdiode@47.125C soc0@49.125C gpu@51.718C tj@53.218C soc1@49.343C VDD_GPU_SOC 12365mW/11687mW VDD_CPU_CV 399mW/693mW VIN_SYS_5V0 8089mW/7862mW VDDQ_VDD2_1V8AO 2721mW/2614mW
04-30-2024 18:10:45 RAM 9565/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [2%@729,1%@729,1%@1728,0%@1728,11%@729,0%@729,3%@729,0%@729,off,off,off,off] GR3D_FREQ 85% cpu@53.468C tboard@42.125C soc2@49.562C tdiode@47C soc0@49.218C gpu@51.437C tj@53.218C soc1@49.5C VDD_GPU_SOC 11971mW/11687mW VDD_CPU_CV 399mW/692mW VIN_SYS_5V0 8089mW/7862mW VDDQ_VDD2_1V8AO 2721mW/2614mW
04-30-2024 18:10:46 RAM 9555/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,1%@729,2%@729,1%@729,13%@729,1%@729,6%@729,1%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.281C tboard@42.125C soc2@49.593C tdiode@47.125C soc0@49.187C gpu@51.312C tj@53.281C soc1@49.437C VDD_GPU_SOC 11971mW/11688mW VDD_CPU_CV 399mW/692mW VIN_SYS_5V0 8089mW/7862mW VDDQ_VDD2_1V8AO 2721mW/2614mW
04-30-2024 18:10:47 RAM 9555/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,12%@729,0%@729,4%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.5C tboard@42.125C soc2@49.562C tdiode@47.125C soc0@49.312C gpu@50.906C tj@53.187C soc1@49.531C VDD_GPU_SOC 11966mW/11688mW VDD_CPU_CV 399mW/691mW VIN_SYS_5V0 7988mW/7863mW VDDQ_VDD2_1V8AO 2721mW/2614mW
04-30-2024 18:10:48 RAM 9555/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [3%@729,0%@729,0%@729,0%@729,10%@729,0%@729,4%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.218C tboard@42.125C soc2@49.5C tdiode@47C soc0@49.156C gpu@51.343C tj@53.218C soc1@49.468C VDD_GPU_SOC 11966mW/11689mW VDD_CPU_CV 399mW/691mW VIN_SYS_5V0 7887mW/7863mW VDDQ_VDD2_1V8AO 2721mW/2614mW
04-30-2024 18:10:49 RAM 9556/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [12%@1728,12%@1728,8%@1728,11%@1728,15%@729,4%@729,7%@729,6%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.5C tboard@42.125C soc2@49.687C tdiode@47C soc0@49.375C gpu@51.343C tj@53.25C soc1@49.687C VDD_GPU_SOC 11971mW/11689mW VDD_CPU_CV 798mW/691mW VIN_SYS_5V0 8089mW/7863mW VDDQ_VDD2_1V8AO 2721mW/2615mW
04-30-2024 18:10:50 RAM 9556/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@1728,2%@1728,1%@1728,0%@1728,0%@729,10%@729,0%@729,6%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.25C tboard@42.125C soc2@49.468C tdiode@47C soc0@49.25C gpu@50.937C tj@53.25C soc1@49.437C VDD_GPU_SOC 11966mW/11690mW VDD_CPU_CV 399mW/691mW VIN_SYS_5V0 8089mW/7863mW VDDQ_VDD2_1V8AO 2721mW/2615mW
04-30-2024 18:10:51 RAM 9562/62841MB (lfb 3x4MB) SWAP 0/31421MB (cached 0MB) CPU [3%@729,1%@729,2%@729,1%@729,1%@729,9%@729,6%@729,8%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.281C tboard@42.25C soc2@49.468C tdiode@46.875C soc0@49.406C gpu@51.25C tj@53.281C soc1@49.343C VDD_GPU_SOC 11966mW/11690mW VDD_CPU_CV 798mW/691mW VIN_SYS_5V0 7988mW/7864mW VDDQ_VDD2_1V8AO 2721mW/2615mW
04-30-2024 18:10:52 RAM 9562/62841MB (lfb 3x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,0%@729,7%@729,0%@729,9%@729,off,off,off,off] GR3D_FREQ 76% cpu@53.312C tboard@42.25C soc2@49.593C tdiode@47.125C soc0@49.312C gpu@51.406C tj@53.312C soc1@49.5C VDD_GPU_SOC 11567mW/11690mW VDD_CPU_CV 399mW/690mW VIN_SYS_5V0 7887mW/7864mW VDDQ_VDD2_1V8AO 2620mW/2615mW
04-30-2024 18:10:53 RAM 9562/62841MB (lfb 3x4MB) SWAP 0/31421MB (cached 0MB) CPU [2%@1728,0%@1728,1%@1728,0%@1728,0%@729,8%@729,0%@729,10%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.25C tboard@42.25C soc2@49.531C tdiode@47C soc0@49.218C gpu@50.75C tj@53.25C soc1@49.406C VDD_GPU_SOC 11572mW/11690mW VDD_CPU_CV 399mW/690mW VIN_SYS_5V0 7887mW/7864mW VDDQ_VDD2_1V8AO 2620mW/2615mW
04-30-2024 18:10:54 RAM 9563/62841MB (lfb 3x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,8%@729,0%@729,9%@729,off,off,off,off] GR3D_FREQ 80% cpu@53.468C tboard@42.25C soc2@49.625C tdiode@47C soc0@49.187C gpu@51.093C tj@53.156C soc1@49.468C VDD_GPU_SOC 11567mW/11689mW VDD_CPU_CV 399mW/689mW VIN_SYS_5V0 7887mW/7864mW VDDQ_VDD2_1V8AO 2620mW/2615mW
04-30-2024 18:10:55 RAM 9563/62841MB (lfb 3x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,0%@1728,0%@729,8%@729,0%@729,10%@729,off,off,off,off] GR3D_FREQ 82% cpu@53.218C tboard@42.25C soc2@49.593C tdiode@47C soc0@49.218C gpu@51.375C tj@53.218C soc1@49.312C VDD_GPU_SOC 11567mW/11689mW VDD_CPU_CV 399mW/689mW VIN_SYS_5V0 7874mW/7864mW VDDQ_VDD2_1V8AO 2620mW/2615mW
04-30-2024 18:10:56 RAM 9561/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@1728,2%@1728,1%@1728,1%@1728,1%@729,9%@729,3%@729,10%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.437C tboard@42.25C soc2@49.625C tdiode@47C soc0@49.25C gpu@51.468C tj@53.437C soc1@49.5C VDD_GPU_SOC 11567mW/11689mW VDD_CPU_CV 797mW/689mW VIN_SYS_5V0 7988mW/7864mW VDDQ_VDD2_1V8AO 2721mW/2615mW
04-30-2024 18:10:57 RAM 9561/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,9%@729,9%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.312C tboard@42.25C soc2@49.5C tdiode@47C soc0@49.125C gpu@51.156C tj@53.312C soc1@49.343C VDD_GPU_SOC 11567mW/11689mW VDD_CPU_CV 398mW/689mW VIN_SYS_5V0 7887mW/7864mW VDDQ_VDD2_1V8AO 2620mW/2615mW
04-30-2024 18:10:58 RAM 9561/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@729,6%@729,9%@729,3%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.562C tboard@42.25C soc2@49.562C tdiode@47.125C soc0@49.375C gpu@51.437C tj@53.562C soc1@49.531C VDD_GPU_SOC 11567mW/11689mW VDD_CPU_CV 398mW/688mW VIN_SYS_5V0 7887mW/7864mW VDDQ_VDD2_1V8AO 2620mW/2615mW
04-30-2024 18:10:59 RAM 9561/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,10%@729,10%@729,off,off,off,off] GR3D_FREQ 63% cpu@53.312C tboard@42.25C soc2@49.562C tdiode@47C soc0@49.25C gpu@51.437C tj@53.312C soc1@49.468C VDD_GPU_SOC 11567mW/11688mW VDD_CPU_CV 398mW/688mW VIN_SYS_5V0 7887mW/7864mW VDDQ_VDD2_1V8AO 2620mW/2615mW
04-30-2024 18:11:00 RAM 9561/62841MB (lfb 5x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,10%@729,9%@729,off,off,off,off] GR3D_FREQ 53% cpu@53.562C tboard@42.25C soc2@49.593C tdiode@47C soc0@49.406C gpu@51.187C tj@53.281C soc1@49.656C VDD_GPU_SOC 11567mW/11688mW VDD_CPU_CV 398mW/687mW VIN_SYS_5V0 7874mW/7864mW VDDQ_VDD2_1V8AO 2620mW/2615mW
04-30-2024 18:11:01 RAM 9590/62841MB (lfb 7x4MB) SWAP 0/31421MB (cached 0MB) CPU [3%@1728,3%@1728,2%@1728,3%@1728,2%@729,0%@729,6%@729,8%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.468C tboard@42.25C soc2@49.531C tdiode@47C soc0@49.187C gpu@51.156C tj@53.468C soc1@49.437C VDD_GPU_SOC 10769mW/11687mW VDD_CPU_CV 797mW/688mW VIN_SYS_5V0 6360mW/7862mW VDDQ_VDD2_1V8AO 1612mW/2614mW
04-30-2024 18:11:03 RAM 9590/62841MB (lfb 7x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,11%@729,0%@729,0%@729,off,off,off,off] GR3D_FREQ 89% cpu@53.656C tboard@42.25C soc2@49.656C tdiode@47.125C soc0@49.437C gpu@51.625C tj@53.312C soc1@49.718C VDD_GPU_SOC 12365mW/11688mW VDD_CPU_CV 398mW/687mW VIN_SYS_5V0 7988mW/7862mW VDDQ_VDD2_1V8AO 2721mW/2614mW
04-30-2024 18:11:04 RAM 9590/62841MB (lfb 7x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,10%@729,1%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.468C tboard@42.25C soc2@49.687C tdiode@47.125C soc0@49.25C gpu@51.656C tj@53.468C soc1@49.437C VDD_GPU_SOC 12365mW/11689mW VDD_CPU_CV 398mW/687mW VIN_SYS_5V0 8190mW/7862mW VDDQ_VDD2_1V8AO 2822mW/2614mW
04-30-2024 18:11:05 RAM 9590/62841MB (lfb 7x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,11%@729,1%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.343C tboard@42.25C soc2@49.562C tdiode@47.125C soc0@49.218C gpu@51.281C tj@53.343C soc1@49.343C VDD_GPU_SOC 12365mW/11690mW VDD_CPU_CV 399mW/686mW VIN_SYS_5V0 8089mW/7863mW VDDQ_VDD2_1V8AO 2822mW/2614mW
04-30-2024 18:11:06 RAM 9590/62841MB (lfb 7x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@729,10%@729,2%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.5C tboard@42.25C soc2@49.718C tdiode@47.125C soc0@49.343C gpu@51.312C tj@53.5C soc1@49.531C VDD_GPU_SOC 12365mW/11691mW VDD_CPU_CV 399mW/686mW VIN_SYS_5V0 8190mW/7863mW VDDQ_VDD2_1V8AO 2822mW/2615mW
04-30-2024 18:11:07 RAM 9600/62841MB (lfb 7x4MB) SWAP 0/31421MB (cached 0MB) CPU [2%@1728,2%@1728,2%@1728,5%@1728,1%@1728,9%@1728,3%@1728,0%@1728,off,off,off,off] GR3D_FREQ 99% cpu@53.5C tboard@42.25C soc2@49.593C tdiode@47.125C soc0@49.187C gpu@51.531C tj@53.593C soc1@49.437C VDD_GPU_SOC 12365mW/11692mW VDD_CPU_CV 797mW/686mW VIN_SYS_5V0 8190mW/7864mW VDDQ_VDD2_1V8AO 2822mW/2615mW
04-30-2024 18:11:08 RAM 9591/62841MB (lfb 6x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,3%@729,0%@729,1%@729,0%@729,9%@729,4%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.625C tboard@42.25C soc2@49.656C tdiode@47.125C soc0@49.312C gpu@51.187C tj@53.625C soc1@49.5C VDD_GPU_SOC 11966mW/11692mW VDD_CPU_CV 399mW/686mW VIN_SYS_5V0 8089mW/7864mW VDDQ_VDD2_1V8AO 2721mW/2615mW
04-30-2024 18:11:09 RAM 9591/62841MB (lfb 6x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,0%@729,9%@729,5%@729,0%@729,off,off,off,off] GR3D_FREQ 75% cpu@53.218C tboard@42.25C soc2@49.562C tdiode@47.25C soc0@49.156C gpu@51.625C tj@53.468C soc1@49.468C VDD_GPU_SOC 11966mW/11693mW VDD_CPU_CV 399mW/685mW VIN_SYS_5V0 8089mW/7864mW VDDQ_VDD2_1V8AO 2721mW/2615mW
04-30-2024 18:11:10 RAM 9591/62841MB (lfb 6x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@729,10%@729,4%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.625C tboard@42.25C soc2@49.625C tdiode@47.125C soc0@49.312C gpu@51.437C tj@53.625C soc1@49.562C VDD_GPU_SOC 11966mW/11693mW VDD_CPU_CV 399mW/685mW VIN_SYS_5V0 7988mW/7865mW VDDQ_VDD2_1V8AO 2721mW/2616mW
04-30-2024 18:11:11 RAM 9591/62841MB (lfb 6x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,4%@729,0%@729,0%@729,0%@729,11%@729,5%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.312C tboard@42.25C soc2@49.562C tdiode@47C soc0@49.218C gpu@51.187C tj@53.437C soc1@49.5C VDD_GPU_SOC 11966mW/11694mW VDD_CPU_CV 399mW/684mW VIN_SYS_5V0 7988mW/7865mW VDDQ_VDD2_1V8AO 2721mW/2616mW
04-30-2024 18:11:12 RAM 9591/62841MB (lfb 6x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@1728,1%@1728,0%@1728,0%@1728,0%@729,9%@729,5%@729,0%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.656C tboard@42.25C soc2@49.75C tdiode@47.125C soc0@49.25C gpu@50.843C tj@53.656C soc1@49.656C VDD_GPU_SOC 11966mW/11694mW VDD_CPU_CV 398mW/684mW VIN_SYS_5V0 7988mW/7865mW VDDQ_VDD2_1V8AO 2721mW/2616mW
04-30-2024 18:11:13 RAM 9601/62841MB (lfb 3x4MB) SWAP 0/31421MB (cached 0MB) CPU [2%@1728,2%@1728,2%@1728,0%@1728,1%@729,12%@729,3%@729,5%@729,off,off,off,off] GR3D_FREQ 69% cpu@53.25C tboard@42.25C soc2@49.656C tdiode@47.125C soc0@49.25C gpu@51.437C tj@53.531C soc1@49.5C VDD_GPU_SOC 11966mW/11694mW VDD_CPU_CV 399mW/683mW VIN_SYS_5V0 7988mW/7865mW VDDQ_VDD2_1V8AO 2721mW/2616mW
04-30-2024 18:11:14 RAM 9601/62841MB (lfb 3x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,1%@729,0%@729,0%@729,0%@729,9%@729,0%@729,6%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.843C tboard@42.25C soc2@49.718C tdiode@47.125C soc0@49.468C gpu@51.375C tj@53.843C soc1@49.687C VDD_GPU_SOC 11966mW/11695mW VDD_CPU_CV 399mW/683mW VIN_SYS_5V0 7988mW/7865mW VDDQ_VDD2_1V8AO 2721mW/2616mW
04-30-2024 18:11:15 RAM 9601/62841MB (lfb 3x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,9%@729,0%@729,7%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.375C tboard@42.25C soc2@49.625C tdiode@47.125C soc0@49.218C gpu@51.156C tj@53.5C soc1@49.531C VDD_GPU_SOC 11966mW/11695mW VDD_CPU_CV 399mW/683mW VIN_SYS_5V0 7988mW/7866mW VDDQ_VDD2_1V8AO 2721mW/2616mW
04-30-2024 18:11:16 RAM 9601/62841MB (lfb 3x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,1%@1728,0%@1728,0%@1728,0%@729,9%@729,0%@729,7%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.218C tboard@42.25C soc2@49.781C tdiode@47.25C soc0@49.437C gpu@51.5C tj@53.218C soc1@49.656C VDD_GPU_SOC 11567mW/11695mW VDD_CPU_CV 398mW/682mW VIN_SYS_5V0 7988mW/7866mW VDDQ_VDD2_1V8AO 2721mW/2617mW
04-30-2024 18:11:17 RAM 9601/62841MB (lfb 3x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,0%@729,1%@729,1%@729,8%@729,1%@729,0%@729,7%@729,off,off,off,off] GR3D_FREQ 60% cpu@53.375C tboard@42.25C soc2@49.687C tdiode@47.125C soc0@49.343C gpu@51.375C tj@53.656C soc1@49.531C VDD_GPU_SOC 11567mW/11695mW VDD_CPU_CV 398mW/682mW VIN_SYS_5V0 7874mW/7866mW VDDQ_VDD2_1V8AO 2620mW/2617mW
04-30-2024 18:11:18 RAM 9595/62841MB (lfb 4x4MB) SWAP 0/31421MB (cached 0MB) CPU [3%@729,2%@729,3%@729,2%@1728,13%@729,0%@729,1%@729,8%@729,off,off,off,off] GR3D_FREQ 57% cpu@53.187C tboard@42.25C soc2@49.625C tdiode@47.125C soc0@49.281C gpu@50.843C tj@53.187C soc1@49.781C VDD_GPU_SOC 11567mW/11695mW VDD_CPU_CV 399mW/681mW VIN_SYS_5V0 7874mW/7866mW VDDQ_VDD2_1V8AO 2620mW/2617mW
04-30-2024 18:11:19 RAM 9595/62841MB (lfb 4x4MB) SWAP 0/31421MB (cached 0MB) CPU [0%@729,1%@729,0%@1728,0%@1728,9%@729,0%@729,0%@729,9%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.375C tboard@42.25C soc2@49.625C tdiode@47.25C soc0@49.375C gpu@50.781C tj@53.625C soc1@49.562C VDD_GPU_SOC 11567mW/11694mW VDD_CPU_CV 398mW/681mW VIN_SYS_5V0 7988mW/7866mW VDDQ_VDD2_1V8AO 2620mW/2617mW
04-30-2024 18:11:20 RAM 9595/62841MB (lfb 4x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,10%@729,0%@729,0%@729,9%@729,off,off,off,off] GR3D_FREQ 55% cpu@53.187C tboard@42.25C soc2@49.531C tdiode@47.125C soc0@49.218C gpu@51.281C tj@53.187C soc1@49.375C VDD_GPU_SOC 11567mW/11694mW VDD_CPU_CV 398mW/680mW VIN_SYS_5V0 7887mW/7866mW VDDQ_VDD2_1V8AO 2620mW/2617mW
04-30-2024 18:11:21 RAM 9595/62841MB (lfb 4x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@1728,0%@1728,1%@1728,0%@1728,6%@729,0%@729,2%@729,10%@729,off,off,off,off] GR3D_FREQ 99% cpu@53.812C tboard@42.25C soc2@49.625C tdiode@47.25C soc0@49.281C gpu@51.125C tj@53.812C soc1@49.531C VDD_GPU_SOC 11567mW/11694mW VDD_CPU_CV 398mW/680mW VIN_SYS_5V0 7874mW/7866mW VDDQ_VDD2_1V8AO 2620mW/2617mW
04-30-2024 18:11:22 RAM 9595/62841MB (lfb 4x4MB) SWAP 0/31421MB (cached 0MB) CPU [1%@729,0%@729,0%@729,1%@729,0%@729,0%@729,9%@729,11%@729,off,off,off,off] GR3D_FREQ 77% cpu@53.281C tboard@42.25C soc2@49.468C tdiode@47.25C soc0@49.343C gpu@51.625C tj@53.406C soc1@49.5C VDD_GPU_SOC 11567mW/11694mW VDD_CPU_CV 398mW/680mW VIN_SYS_5V0 7874mW/7866mW VDDQ_VDD2_1V8AO 2620mW/2617mW
